,ID,vendor+AF8-id,pickup+AF8-loc,drop+AF8-loc,driver+AF8-tip,mta+AF8-tax,distance,pickup+AF8-time,drop+AF8-time,num+AF8-passengers,toll+AF8-amount,payment+AF8-method,rate+AF8-code,stored+AF8-flag,extra+AF8-charges,improvement+AF8-charge,total+AF8-amount
8845,8845,1,42.0,239.0,2.85,0.5,2.3,4/5/2017 17:13,4/5/2017 17:29,1.0,0.0,1.0,1.0,N,1.0,0.3,17.15
8846,8846,2,114.0,229.0,2.0,0.5,3.28,4/5/2017 23:00,4/5/2017 23:17,1.0,0.0,1.0,1.0,N,0.5,0.3,17.3
8847,8847,1,230.0,246.0,0.0,0.5,2.1,4/3/2017 13:51,4/3/2017 14:03,2.0,0.0,2.0,1.0,N,0.0,0.3,11.3
8848,8848,2,161.0,164.0,0.0,0.5,0.68,4/5/2017 20:55,4/5/2017 21:00,1.0,0.0,2.0,1.0,N,0.5,0.3,6.3
8849,8849,2,48.0,230.0,0.0,0.5,2.19,4/5/2017 12:33,4/5/2017 13:09,4.0,0.0,2.0,1.0,N,0.0,0.3,22.3
8850,8850,1,138.0,7.0,3.55,0.5,3.5,4/3/2017 17:33,4/3/2017 17:54,1.0,0.0,1.0,1.0,N,1.0,0.3,21.35
8851,8851,2,230.0,107.0,2.21,0.5,2.27,4/3/2017 21:45,4/3/2017 22:00,1.0,0.0,1.0,1.0,N,0.5,0.3,14.51
8852,8852,1,137.0,170.0,0.0,0.5,1.2,4/4/2017 17:59,4/4/2017 18:10,1.0,0.0,2.0,1.0,Y,1.0,0.3,10.3
8853,8853,1,237.0,142.0,2.55,0.5,1.7,4/3/2017 8:19,4/3/2017 8:31,1.0,0.0,1.0,1.0,N,0.0,0.3,12.85
8854,8854,1,246.0,234.0,2.05,0.5,1.3,4/6/2017 13:42,4/6/2017 13:55,1.0,0.0,1.0,1.0,N,0.0,0.3,12.35
8855,8855,1,186.0,237.0,2.95,0.5,2.6,4/6/2017 20:01,4/6/2017 20:19,1.0,0.0,1.0,1.0,N,0.5,0.3,17.75
8856,8856,1,144.0,181.0,1.0,0.5,4.2,4/5/2017 23:13,4/5/2017 23:37,2.0,0.0,1.0,1.0,N,0.5,0.3,20.3
8857,8857,2,107.0,71.0,5.67,0.5,8.05,4/4/2017 15:39,4/4/2017 16:34,1.0,0.0,1.0,1.0,N,0.0,0.3,45.42
8858,8858,1,236.0,239.0,2.0,0.5,1.5,4/4/2017 16:24,4/4/2017 16:35,1.0,0.0,1.0,1.0,N,1.0,0.3,12.8
8859,8859,2,13.0,246.0,2.56,0.5,2.96,4/7/2017 15:09,4/7/2017 15:21,1.0,0.0,1.0,1.0,N,0.0,0.3,15.36
8860,8860,1,261.0,186.0,0.0,0.5,3.2,4/4/2017 22:54,4/4/2017 23:09,1.0,0.0,2.0,1.0,N,0.5,0.3,14.3
8861,8861,2,142.0,162.0,1.53,0.5,1.21,4/4/2017 18:41,4/4/2017 18:55,1.0,0.0,1.0,1.0,N,1.0,0.3,13.33
8862,8862,1,164.0,244.0,3.0,0.5,8.8,4/3/2017 22:18,4/3/2017 22:46,1.0,0.0,1.0,1.0,N,0.5,0.3,33.8
8863,8863,1,107.0,162.0,1.0,0.5,1.3,4/4/2017 14:44,4/4/2017 14:56,1.0,0.0,1.0,1.0,N,0.0,0.3,11.3
8864,8864,2,138.0,246.0,8.0,0.5,13.77,4/3/2017 19:21,4/3/2017 20:06,1.0,5.76,1.0,1.0,N,1.0,0.3,62.06
8865,8865,2,237.0,140.0,1.58,0.5,0.7,4/5/2017 10:30,4/5/2017 10:35,5.0,0.0,1.0,1.0,N,0.0,0.3,7.88
8866,8866,2,113.0,114.0,1.46,0.5,0.68,4/7/2017 9:35,4/7/2017 9:43,5.0,0.0,1.0,1.0,N,0.0,0.3,8.76
8867,8867,2,239.0,107.0,4.46,0.5,3.61,4/5/2017 17:46,4/5/2017 18:17,6.0,0.0,1.0,1.0,N,1.0,0.3,26.76
8868,8868,2,114.0,107.0,2.06,0.5,1.73,4/4/2017 23:01,4/4/2017 23:11,1.0,0.0,1.0,1.0,N,0.5,0.3,12.36
8869,8869,2,68.0,234.0,0.0,0.5,0.84,4/5/2017 11:53,4/5/2017 11:59,1.0,0.0,2.0,1.0,N,0.0,0.3,6.8
8870,8870,2,100.0,100.0,1.2,0.5,0.42,4/5/2017 7:13,4/5/2017 7:16,1.0,0.0,1.0,1.0,N,0.0,0.3,6.0
8871,8871,2,161.0,163.0,3.0,0.5,0.6,4/6/2017 15:39,4/6/2017 15:46,1.0,0.0,1.0,1.0,N,0.0,0.3,9.3
8872,8872,1,138.0,255.0,5.15,0.5,7.4,4/7/2017 11:40,4/7/2017 12:07,2.0,0.0,1.0,1.0,N,0.0,0.3,30.95
8873,8873,2,87.0,234.0,1.0,0.5,2.75,4/5/2017 13:51,4/5/2017 14:08,1.0,0.0,1.0,1.0,N,0.0,0.3,14.8
8874,8874,2,163.0,161.0,0.0,0.5,0.68,4/3/2017 17:10,4/3/2017 17:15,1.0,0.0,2.0,1.0,N,1.0,0.3,6.8
8875,8875,1,236.0,238.0,1.0,0.5,1.8,4/4/2017 15:38,4/4/2017 15:52,1.0,0.0,1.0,1.0,N,0.0,0.3,12.3
8876,8876,2,170.0,265.0,5.0,0.0,11.9,4/7/2017 5:11,4/7/2017 5:27,4.0,0.0,1.0,5.0,N,0.0,0.3,102.3
8877,8877,1,152.0,75.0,0.0,0.5,2.8,4/3/2017 7:52,4/3/2017 8:15,1.0,0.0,2.0,1.0,N,0.0,0.3,16.8
8878,8878,1,162.0,170.0,1.65,0.5,1.0,4/3/2017 17:05,4/3/2017 17:12,1.0,0.0,1.0,1.0,N,1.0,0.3,9.95
8879,8879,1,264.0,264.0,1.0,0.5,1.2,4/7/2017 8:24,4/7/2017 8:32,1.0,0.0,1.0,1.0,N,0.0,0.3,8.8
8880,8880,2,48.0,161.0,0.0,0.5,1.15,4/7/2017 7:06,4/7/2017 7:14,6.0,0.0,2.0,1.0,N,0.0,0.3,7.3
8881,8881,1,230.0,142.0,2.05,0.5,1.3,4/6/2017 22:20,4/6/2017 22:31,1.0,0.0,1.0,1.0,N,0.5,0.3,12.35
8882,8882,1,264.0,264.0,0.0,0.5,0.5,4/7/2017 9:42,4/7/2017 9:45,1.0,0.0,2.0,1.0,N,0.0,0.3,4.8
8883,8883,2,233.0,164.0,1.86,0.5,1.13,4/4/2017 18:31,4/4/2017 18:40,5.0,0.0,1.0,1.0,N,1.0,0.3,11.16
8884,8884,1,162.0,230.0,0.0,0.5,1.0,4/3/2017 23:07,4/3/2017 23:15,2.0,0.0,2.0,1.0,N,0.5,0.3,8.3
8885,8885,2,137.0,234.0,1.66,0.5,1.15,4/4/2017 9:15,4/4/2017 9:24,1.0,0.0,1.0,1.0,N,0.0,0.3,9.96
8886,8886,1,161.0,246.0,1.85,0.5,1.5,4/5/2017 0:01,4/5/2017 0:10,1.0,0.0,1.0,1.0,N,0.5,0.3,11.15
8887,8887,1,170.0,229.0,1.8,0.5,1.0,4/5/2017 23:17,4/5/2017 23:22,1.0,0.0,1.0,1.0,N,0.5,0.3,9.1
8888,8888,2,132.0,42.0,0.0,0.5,18.21,4/3/2017 21:37,4/3/2017 22:08,1.0,5.76,2.0,2.0,N,0.0,0.3,58.56
8889,8889,2,162.0,140.0,1.5,0.5,1.52,4/3/2017 7:10,4/3/2017 7:20,1.0,0.0,1.0,1.0,N,0.0,0.3,10.8
8890,8890,1,246.0,225.0,7.95,0.5,7.9,4/6/2017 18:31,4/6/2017 19:29,1.0,0.0,1.0,1.0,N,1.0,0.3,47.75
8891,8891,2,249.0,90.0,0.0,0.5,0.67,4/6/2017 9:42,4/6/2017 9:49,5.0,0.0,2.0,1.0,N,0.0,0.3,6.8
8892,8892,2,79.0,107.0,0.7,0.5,0.8,4/3/2017 20:15,4/3/2017 20:19,5.0,0.0,1.0,1.0,N,0.5,0.3,6.5
8893,8893,2,161.0,230.0,1.66,0.5,1.02,4/3/2017 16:27,4/3/2017 16:35,1.0,0.0,1.0,1.0,N,1.0,0.3,9.96
8894,8894,1,163.0,238.0,0.0,0.5,2.5,4/4/2017 18:58,4/4/2017 19:09,1.0,0.0,2.0,1.0,N,1.0,0.3,11.8
8895,8895,2,238.0,50.0,2.66,0.5,2.25,4/3/2017 18:17,4/3/2017 18:30,2.0,0.0,1.0,1.0,N,1.0,0.3,15.96
8896,8896,2,234.0,100.0,0.0,0.5,1.75,4/3/2017 19:18,4/3/2017 19:31,1.0,0.0,2.0,1.0,N,1.0,0.3,12.3
8897,8897,2,170.0,233.0,0.0,0.5,0.42,4/6/2017 12:34,4/6/2017 12:43,1.0,0.0,2.0,1.0,N,0.0,0.3,7.8
8898,8898,1,162.0,140.0,0.0,0.5,1.0,4/4/2017 10:16,4/4/2017 10:25,3.0,0.0,2.0,1.0,N,0.0,0.3,8.3
8899,8899,1,79.0,141.0,1.6,0.5,3.6,4/7/2017 2:51,4/7/2017 3:06,1.0,0.0,1.0,1.0,N,0.5,0.3,17.4
8900,8900,1,170.0,164.0,0.85,0.5,0.3,4/4/2017 12:30,4/4/2017 12:33,1.0,0.0,1.0,1.0,N,0.0,0.3,5.15
8901,8901,2,100.0,162.0,1.2,0.5,1.09,4/5/2017 7:02,4/5/2017 7:10,2.0,0.0,1.0,1.0,N,0.0,0.3,9.0
8902,8902,1,195.0,25.0,1.95,0.5,1.9,4/5/2017 17:48,4/5/2017 17:56,1.0,0.0,1.0,1.0,N,1.0,0.3,11.75
8903,8903,2,234.0,230.0,1.86,0.5,1.55,4/6/2017 20:48,4/6/2017 20:57,1.0,0.0,1.0,1.0,N,0.5,0.3,11.16
8904,8904,1,246.0,161.0,1.0,0.5,1.7,4/5/2017 6:50,4/5/2017 6:56,1.0,0.0,1.0,1.0,N,0.0,0.3,8.8
8905,8905,2,264.0,132.0,13.2,0.5,0.0,4/5/2017 12:19,4/5/2017 12:19,1.0,0.0,1.0,2.0,N,0.0,0.3,66.0
8906,8906,1,79.0,113.0,1.0,0.5,0.7,4/7/2017 11:54,4/7/2017 12:03,1.0,0.0,1.0,1.0,N,0.0,0.3,8.8
8907,8907,1,43.0,236.0,2.45,0.5,1.9,4/4/2017 12:49,4/4/2017 12:59,1.0,0.0,1.0,1.0,N,0.0,0.3,12.25
8908,8908,2,237.0,48.0,0.0,0.5,1.24,4/5/2017 22:21,4/5/2017 22:31,1.0,0.0,2.0,1.0,N,0.5,0.3,9.3
8909,8909,2,79.0,170.0,2.26,0.5,1.8,4/6/2017 17:00,4/6/2017 17:12,1.0,0.0,1.0,1.0,N,1.0,0.3,13.56
8910,8910,2,164.0,100.0,1.0,0.5,0.71,4/5/2017 11:05,4/5/2017 11:15,6.0,0.0,1.0,1.0,N,0.0,0.3,9.3
8911,8911,2,48.0,164.0,0.0,0.5,1.4,4/6/2017 8:21,4/6/2017 8:31,1.0,0.0,2.0,1.0,N,0.0,0.3,8.8
8912,8912,2,186.0,237.0,0.0,0.5,1.98,4/5/2017 7:57,4/5/2017 8:10,1.0,0.0,2.0,1.0,N,0.0,0.3,11.8
8913,8913,1,186.0,140.0,0.0,0.5,3.2,4/6/2017 23:39,4/6/2017 23:55,1.0,0.0,2.0,1.0,N,0.5,0.3,15.3
8914,8914,1,161.0,238.0,0.0,0.5,3.1,4/5/2017 21:06,4/5/2017 21:21,1.0,0.0,2.0,1.0,N,0.5,0.3,13.3
8915,8915,1,88.0,132.0,0.0,0.5,20.5,4/4/2017 13:50,4/4/2017 14:46,1.0,0.0,2.0,2.0,N,0.0,0.3,52.8
8916,8916,2,229.0,233.0,0.0,0.5,0.71,4/7/2017 11:10,4/7/2017 11:13,1.0,0.0,2.0,1.0,N,0.0,0.3,5.3
8917,8917,1,17.0,189.0,1.13,0.5,2.0,4/4/2017 19:59,4/4/2017 20:11,1.0,0.0,1.0,1.0,N,0.5,0.3,12.43
8918,8918,1,236.0,48.0,0.0,0.5,2.4,4/6/2017 20:54,4/6/2017 21:06,1.0,0.0,1.0,1.0,N,0.5,0.3,12.3
8919,8919,2,142.0,238.0,0.0,0.5,1.47,4/4/2017 22:16,4/4/2017 22:21,1.0,0.0,2.0,1.0,N,0.5,0.3,7.3
8920,8920,1,230.0,151.0,0.0,0.5,3.4,4/4/2017 0:29,4/4/2017 0:43,1.0,0.0,2.0,1.0,N,0.5,0.3,13.8
8921,8921,1,230.0,161.0,1.95,0.5,0.7,4/6/2017 10:45,4/6/2017 10:59,1.0,0.0,1.0,1.0,N,0.0,0.3,11.75
8922,8922,1,238.0,263.0,0.0,0.5,1.7,4/4/2017 14:21,4/4/2017 14:34,1.0,0.0,2.0,1.0,N,0.0,0.3,10.8
8923,8923,1,113.0,211.0,0.0,0.5,0.8,4/3/2017 12:51,4/3/2017 13:01,1.0,0.0,2.0,1.0,N,0.0,0.3,8.3
8924,8924,2,161.0,141.0,0.0,0.5,1.63,4/5/2017 14:07,4/5/2017 14:20,1.0,0.0,2.0,1.0,N,0.0,0.3,10.8
8925,8925,2,170.0,229.0,0.0,0.5,0.52,4/3/2017 9:16,4/3/2017 9:20,1.0,0.0,2.0,1.0,N,0.0,0.3,5.3
8926,8926,1,90.0,234.0,1.05,0.5,0.5,4/4/2017 0:21,4/4/2017 0:24,1.0,0.0,1.0,1.0,N,0.5,0.3,6.35
8927,8927,1,233.0,234.0,1.0,0.5,1.3,4/5/2017 8:59,4/5/2017 9:10,1.0,0.0,1.0,1.0,N,0.0,0.3,10.8
8928,8928,2,262.0,161.0,2.0,0.5,3.05,4/3/2017 8:12,4/3/2017 8:25,1.0,0.0,1.0,1.0,N,0.0,0.3,14.3
8929,8929,1,141.0,140.0,0.7,0.5,1.1,4/6/2017 19:56,4/6/2017 20:01,1.0,0.0,1.0,1.0,N,0.5,0.3,8.0
8930,8930,2,24.0,238.0,1.36,0.5,0.92,4/4/2017 15:26,4/4/2017 15:32,2.0,0.0,1.0,1.0,N,0.0,0.3,8.16
8931,8931,1,170.0,141.0,2.25,0.5,2.1,4/30/2017 18:29,4/30/2017 18:41,2.0,0.0,1.0,1.0,N,0.0,0.3,13.55
8932,8932,1,236.0,141.0,0.95,0.5,0.8,4/3/2017 20:48,4/3/2017 20:52,1.0,0.0,1.0,1.0,N,0.5,0.3,7.25
8933,8933,1,79.0,161.0,0.0,0.5,2.0,4/6/2017 12:53,4/6/2017 13:26,1.0,0.0,2.0,1.0,N,0.0,0.3,19.8
8934,8934,1,246.0,48.0,2.05,0.5,1.8,4/5/2017 18:31,4/5/2017 18:40,1.0,0.0,1.0,1.0,N,1.0,0.3,12.35
8935,8935,1,162.0,164.0,2.05,0.5,1.5,4/7/2017 10:54,4/7/2017 11:06,1.0,0.0,1.0,1.0,N,0.0,0.3,12.35
8936,8936,2,229.0,79.0,2.26,0.5,2.81,4/7/2017 6:45,4/7/2017 6:56,1.0,0.0,1.0,1.0,N,0.0,0.3,13.56
8937,8937,2,170.0,75.0,3.16,0.5,3.62,4/3/2017 7:12,4/3/2017 7:28,2.0,0.0,1.0,1.0,N,0.0,0.3,18.96
8938,8938,2,79.0,79.0,0.86,0.5,0.25,4/3/2017 23:14,4/3/2017 23:16,1.0,0.0,1.0,1.0,N,0.5,0.3,5.16
8939,8939,1,186.0,166.0,4.85,0.5,5.1,4/7/2017 11:17,4/7/2017 11:48,3.0,0.0,1.0,1.0,N,0.0,0.3,29.15
8940,8940,2,142.0,45.0,4.96,0.5,5.04,4/5/2017 21:58,4/5/2017 22:35,1.0,0.0,1.0,1.0,N,0.5,0.3,29.76
8941,8941,2,261.0,13.0,2.06,0.5,1.62,4/3/2017 9:50,4/3/2017 10:02,3.0,0.0,1.0,1.0,N,0.0,0.3,12.36
8942,8942,1,161.0,163.0,1.3,0.5,0.5,4/7/2017 10:20,4/7/2017 10:25,1.0,0.0,1.0,1.0,N,0.0,0.3,6.6
8943,8943,2,239.0,238.0,1.06,0.5,0.0,4/6/2017 17:55,4/6/2017 17:58,2.0,0.0,1.0,1.0,N,1.0,0.3,6.36
8944,8944,2,162.0,170.0,2.94,0.5,1.23,4/6/2017 19:33,4/6/2017 19:44,1.0,0.0,1.0,1.0,N,1.0,0.3,12.74
8945,8945,2,48.0,138.0,7.81,0.5,9.74,4/5/2017 7:29,4/5/2017 8:03,2.0,5.76,1.0,1.0,N,0.0,0.3,46.87
8946,8946,2,237.0,233.0,2.7,0.5,1.48,4/7/2017 10:21,4/7/2017 10:35,1.0,0.0,1.0,1.0,N,0.0,0.3,13.5
8947,8947,2,249.0,170.0,0.62,0.5,1.97,4/3/2017 21:43,4/3/2017 21:57,3.0,0.0,1.0,1.0,N,0.5,0.3,12.92
8948,8948,2,79.0,144.0,1.0,0.5,1.08,4/7/2017 1:33,4/7/2017 1:42,1.0,0.0,1.0,1.0,N,0.5,0.3,9.8
8949,8949,2,161.0,230.0,3.95,0.5,2.74,4/5/2017 23:22,4/5/2017 23:43,3.0,0.0,1.0,1.0,N,0.5,0.3,19.75
8950,8950,1,164.0,113.0,1.47,0.5,1.4,4/3/2017 20:03,4/3/2017 20:13,1.0,0.0,1.0,1.0,N,0.5,0.3,11.27
8951,8951,2,140.0,7.0,0.0,0.5,4.22,4/6/2017 22:28,4/6/2017 22:45,1.0,0.0,1.0,1.0,N,0.5,0.3,16.8
8952,8952,2,236.0,238.0,1.46,0.5,1.1,4/6/2017 14:16,4/6/2017 14:22,1.0,0.0,1.0,1.0,N,0.0,0.3,8.76
8953,8953,2,226.0,226.0,0.0,0.5,0.35,4/4/2017 4:39,4/4/2017 4:41,1.0,0.0,2.0,1.0,N,0.5,0.3,5.3
8954,8954,2,211.0,230.0,2.76,0.5,3.06,4/4/2017 20:46,4/4/2017 21:02,1.0,0.0,1.0,1.0,N,0.5,0.3,16.56
8955,8955,2,4.0,148.0,0.0,0.5,0.79,4/3/2017 13:33,4/3/2017 13:38,1.0,0.0,2.0,1.0,N,0.0,0.3,6.3
8956,8956,2,231.0,232.0,2.36,0.5,1.61,4/6/2017 15:36,4/6/2017 15:52,1.0,0.0,1.0,1.0,N,0.0,0.3,14.16
8957,8957,2,138.0,234.0,9.61,0.5,12.8,4/4/2017 7:52,4/4/2017 8:47,6.0,5.76,1.0,1.0,N,0.0,0.3,57.67
8958,8958,1,186.0,233.0,4.0,0.5,1.5,4/7/2017 8:28,4/7/2017 8:44,1.0,0.0,1.0,1.0,N,0.0,0.3,16.8
8959,8959,2,237.0,161.0,2.66,0.5,0.93,4/6/2017 10:14,4/6/2017 10:35,2.0,0.0,1.0,1.0,N,0.0,0.3,15.96
8960,8960,2,140.0,140.0,0.0,0.5,0.38,4/6/2017 18:43,4/6/2017 18:46,1.0,0.0,2.0,1.0,N,1.0,0.3,5.8
8961,8961,2,237.0,68.0,2.86,0.5,2.99,4/4/2017 21:15,4/4/2017 21:30,1.0,0.0,1.0,1.0,N,0.5,0.3,17.16
8962,8962,1,90.0,246.0,1.85,0.5,0.9,4/5/2017 15:28,4/5/2017 15:33,1.0,0.0,1.0,1.0,N,0.0,0.3,8.15
8963,8963,2,163.0,161.0,1.56,0.5,1.11,4/4/2017 11:54,4/4/2017 12:02,3.0,0.0,1.0,1.0,N,0.0,0.3,9.36
8964,8964,1,186.0,68.0,1.55,0.5,1.2,4/7/2017 13:23,4/7/2017 13:31,2.0,0.0,1.0,1.0,N,0.0,0.3,9.35
8965,8965,1,114.0,88.0,4.4,0.5,3.4,4/5/2017 11:32,4/5/2017 11:48,1.0,0.0,1.0,1.0,N,0.0,0.3,19.2
8966,8966,1,132.0,198.0,5.0,0.5,9.0,4/4/2017 14:00,4/4/2017 14:22,1.0,0.0,1.0,1.0,N,0.0,0.3,32.3
8967,8967,1,138.0,48.0,10.2,0.5,12.3,4/3/2017 17:51,4/3/2017 18:50,1.0,5.76,1.0,1.0,N,1.0,0.3,61.26
8968,8968,1,75.0,74.0,0.0,0.5,0.6,4/5/2017 11:47,4/5/2017 11:50,1.0,0.0,1.0,1.0,N,0.0,0.3,5.3
8969,8969,1,161.0,224.0,2.0,0.5,2.6,4/3/2017 17:14,4/3/2017 17:35,1.0,0.0,1.0,1.0,N,1.0,0.3,18.8
8970,8970,2,132.0,140.0,11.0,0.5,20.07,4/6/2017 18:23,4/6/2017 19:12,1.0,5.76,1.0,2.0,N,4.5,0.3,74.06
8971,8971,1,186.0,161.0,0.0,0.5,1.3,4/4/2017 15:37,4/4/2017 15:49,1.0,0.0,2.0,1.0,N,0.0,0.3,9.8
8972,8972,2,234.0,144.0,2.26,0.5,1.62,4/5/2017 18:27,4/5/2017 18:40,1.0,0.0,1.0,1.0,N,1.0,0.3,13.56
8973,8973,1,48.0,142.0,1.25,0.5,0.8,4/6/2017 14:25,4/6/2017 14:31,1.0,0.0,1.0,1.0,N,0.0,0.3,7.55
8974,8974,2,48.0,132.0,14.64,0.5,16.51,4/5/2017 9:14,4/5/2017 10:00,1.0,5.76,1.0,2.0,N,0.0,0.3,73.2
8975,8975,1,132.0,48.0,11.55,0.5,18.2,4/3/2017 20:28,4/3/2017 21:11,1.0,5.11,1.0,2.0,N,0.0,0.3,69.46
8976,8976,1,13.0,230.0,3.15,0.5,4.3,4/7/2017 6:35,4/7/2017 6:49,1.0,0.0,1.0,1.0,N,0.0,0.3,18.95
8977,8977,1,161.0,216.0,12.35,0.5,14.9,4/5/2017 21:02,4/5/2017 21:39,1.0,5.76,1.0,1.0,N,0.5,0.3,61.91
8978,8978,2,186.0,220.0,5.39,0.5,10.8,4/4/2017 21:43,4/4/2017 22:06,1.0,2.64,1.0,1.0,N,0.5,0.3,41.33
8979,8979,1,237.0,237.0,0.0,0.5,1.4,4/5/2017 12:39,4/5/2017 13:13,1.0,0.0,2.0,1.0,N,0.0,0.3,20.8
8980,8980,1,234.0,162.0,0.0,0.5,1.1,4/7/2017 11:09,4/7/2017 11:27,1.0,0.0,2.0,1.0,N,0.0,0.3,11.8
8981,8981,1,50.0,75.0,3.0,0.5,3.4,4/3/2017 7:33,4/3/2017 7:52,1.0,0.0,1.0,1.0,N,0.0,0.3,18.8
8982,8982,1,141.0,74.0,1.0,0.5,3.1,4/5/2017 13:38,4/5/2017 13:58,1.0,0.0,1.0,1.0,N,0.0,0.3,16.8
8983,8983,2,43.0,162.0,1.5,0.5,3.21,4/4/2017 7:48,4/4/2017 8:12,1.0,0.0,1.0,1.0,N,0.0,0.3,18.3
8984,8984,1,132.0,230.0,0.0,0.5,18.7,4/3/2017 18:47,4/3/2017 19:26,1.0,5.76,2.0,2.0,N,4.5,0.3,63.06
8985,8985,2,148.0,211.0,2.08,0.5,1.39,4/6/2017 20:46,4/6/2017 20:53,1.0,0.0,1.0,1.0,N,0.5,0.3,10.38
8986,8986,1,138.0,88.0,11.95,0.5,12.6,4/5/2017 8:06,4/5/2017 9:14,1.0,0.0,1.0,1.0,N,0.0,0.3,59.75
8987,8987,2,138.0,163.0,7.96,0.5,6.56,4/4/2017 9:05,4/4/2017 10:09,5.0,0.0,1.0,1.0,N,0.0,0.3,47.76
8988,8988,2,163.0,230.0,1.66,0.5,0.93,4/5/2017 20:02,4/5/2017 20:11,6.0,0.0,1.0,1.0,N,0.5,0.3,9.96
8989,8989,1,236.0,236.0,0.0,0.5,0.5,4/4/2017 13:33,4/4/2017 13:36,1.0,0.0,2.0,1.0,N,0.0,0.3,5.3
8990,8990,2,140.0,140.0,1.32,0.5,0.52,4/5/2017 12:47,4/5/2017 12:51,1.0,0.0,1.0,1.0,N,0.0,0.3,6.62
8991,8991,2,13.0,238.0,5.7,0.5,6.1,4/3/2017 23:23,4/3/2017 23:43,1.0,0.0,1.0,1.0,N,0.5,0.3,28.5
8992,8992,2,162.0,141.0,0.0,0.5,1.04,4/6/2017 20:26,4/6/2017 20:31,1.0,0.0,2.0,1.0,N,0.5,0.3,7.3
8993,8993,2,79.0,68.0,1.2,0.5,1.98,4/6/2017 8:08,4/6/2017 8:19,1.0,0.0,1.0,1.0,N,0.0,0.3,11.0
8994,8994,2,87.0,132.0,5.0,0.5,20.76,4/5/2017 9:59,4/5/2017 10:41,1.0,0.0,1.0,2.0,N,0.0,0.3,57.8
8995,8995,2,140.0,88.0,2.03,0.5,6.51,4/5/2017 10:04,4/5/2017 10:16,1.0,0.0,1.0,1.0,N,0.0,0.3,22.33
8996,8996,2,142.0,107.0,2.76,0.5,2.95,4/7/2017 7:56,4/7/2017 8:12,2.0,0.0,1.0,1.0,N,0.0,0.3,16.56
8997,8997,1,234.0,230.0,2.8,0.5,1.5,4/3/2017 10:39,4/3/2017 10:53,1.0,0.0,1.0,1.0,N,0.0,0.3,14.1
8998,8998,2,107.0,140.0,7.36,0.5,8.48,4/6/2017 14:08,4/6/2017 15:01,1.0,0.0,1.0,1.0,N,0.0,0.3,44.16
8999,8999,1,230.0,107.0,1.5,0.5,1.6,4/4/2017 19:45,4/4/2017 19:54,1.0,0.0,1.0,1.0,N,1.0,0.3,11.3
9000,9000,2,151.0,239.0,1.45,0.5,0.87,4/6/2017 6:48,4/6/2017 6:50,1.0,0.0,1.0,1.0,N,0.0,0.3,7.25
9001,9001,1,163.0,158.0,3.2,0.5,2.8,4/6/2017 23:35,4/6/2017 23:49,1.0,0.0,1.0,1.0,N,0.5,0.3,16.0
9002,9002,2,79.0,224.0,0.58,0.5,0.59,4/6/2017 6:50,4/6/2017 6:55,1.0,0.0,1.0,1.0,N,0.0,0.3,8.33
9003,9003,1,142.0,230.0,2.2,0.5,1.3,4/4/2017 10:08,4/4/2017 10:18,1.0,0.0,1.0,1.0,N,0.0,0.3,11.0
9004,9004,1,249.0,164.0,1.96,0.5,1.3,4/6/2017 20:57,4/6/2017 21:09,1.0,0.0,1.0,1.0,N,0.5,0.3,11.76
9005,9005,2,234.0,230.0,0.0,0.5,1.64,4/3/2017 21:29,4/3/2017 21:36,1.0,0.0,2.0,1.0,N,0.5,0.3,8.8
9006,9006,2,68.0,68.0,1.16,0.5,0.87,4/3/2017 7:46,4/3/2017 7:50,6.0,0.0,1.0,1.0,N,0.0,0.3,6.96
9007,9007,2,238.0,75.0,2.82,0.5,1.39,4/7/2017 12:03,4/7/2017 12:18,1.0,0.0,1.0,1.0,N,0.0,0.3,14.12
9008,9008,2,142.0,239.0,2.34,0.5,0.99,4/5/2017 18:31,4/5/2017 18:38,1.0,0.0,1.0,1.0,N,1.0,0.3,10.14
9009,9009,1,236.0,163.0,1.5,0.5,1.4,4/5/2017 8:28,4/5/2017 8:44,1.0,0.0,1.0,1.0,N,0.0,0.3,13.8
9010,9010,2,163.0,138.0,6.46,0.5,11.53,4/5/2017 11:06,4/5/2017 11:41,1.0,5.76,1.0,1.0,N,0.0,0.3,49.52
9011,9011,1,141.0,186.0,3.45,0.5,2.5,4/5/2017 9:07,4/5/2017 9:32,1.0,0.0,1.0,1.0,N,0.0,0.3,20.75
9012,9012,2,230.0,43.0,0.0,0.5,0.97,4/5/2017 22:40,4/5/2017 22:45,1.0,0.0,2.0,1.0,N,0.5,0.3,6.3
9013,9013,1,48.0,24.0,2.65,0.5,3.4,4/6/2017 23:44,4/6/2017 23:54,1.0,0.0,1.0,1.0,N,0.5,0.3,15.95
9014,9014,1,164.0,107.0,0.0,0.5,0.8,4/3/2017 7:10,4/3/2017 7:12,1.0,0.0,2.0,1.0,N,0.0,0.3,5.8
9015,9015,2,68.0,234.0,0.0,0.5,0.96,4/3/2017 19:12,4/3/2017 19:17,1.0,0.0,2.0,1.0,N,1.0,0.3,7.3
9016,9016,2,140.0,237.0,1.0,0.5,1.16,4/3/2017 12:03,4/3/2017 12:14,1.0,0.0,1.0,1.0,N,0.0,0.3,10.3
9017,9017,1,236.0,142.0,2.25,0.5,1.9,4/6/2017 20:20,4/6/2017 20:31,1.0,0.0,1.0,1.0,N,0.5,0.3,13.55
